author,comment,likes,published_at
@jackone3389,EMANG PRABOWO PUNYA KUPING???????,0,2025-09-01T22:17:05Z
@antoniusstefanus4292,"halo pemerintah. 😂😂di tengah tuntutan rakyat. banyak isu pengalihan demo suaea rakyat di tunggai mafilah, eaja minyak lah, dll di tambah banyak propaganda di youtube bernarasi paki lah, ran malaka lah. 😂😂😂😂😂woi para partai dan pejabat!!! hentikan propaganda kalian utk framing para penyuara suara rakyat dgn menggunakanpengalihan isue . pak pemimpin negara harap sadar ya. rakyat itu berdemo utk di dengar suaranya😂😂😂😂 bukan jd penjaga pintu lalu di usir brimob!! kalian pikir rakyat itu apa? gw pengamat di setiap demo. ada di tempat  jd teori konspirasi kalianpara pendukung partai atau pejabat korup utk mempengaruhi pemimpin negara atau memang pemimpin sadar, itu tdk ada . semua pendemo itu modal sendiri termasuk gw😂😂😂😂😂tetap bayar pajak dgn beli rokok ,minum dll😂😂😂😂😂woi usaha mencerdaskan rakyat kalian bilang makar, di tunggai mafia😂😂😂😂hellllooo mafia yg kaya apa????. yg menyusup itu utk membentuk berita umum dan opini publik kalian yg ciptakan spy tindak kekerasan terhadap pendemo di anggap sah😂😂😂😂😂sadar dong ini jaman apa!!!! 😂😂😂😂 kalian mau membungkam suara rakyat dgn melakukan framing agar demo bisa di atur oleh kalian😂😂😂😂😂licik sekali kalian😂😂😂😂😂berubah lah kalian para penguasa indonesia sadar diri. mau sampai kapan kalian menindas rakyat utk menjaga kekuasaan kalian ????😂😂😂😂😂😂😂",0,2025-09-01T22:14:41Z
@kurniasari7788,"Biar aja TNI ikut jaga, soalnya kalau makar semua bisa habis. Fokus tuntutan utama saja, sah kan uu perampasan aset dan akuntabilitas lembaga dpr dan bumn.",0,2025-09-01T22:07:15Z
@agusnuryanto5874,Cuman satu orang perusuh aja dibesar besarin,0,2025-09-01T22:03:17Z
@agusnuryanto5874,"Tuntutan tsik Kucing 
Bagusnya syetan syetan pembuat rusuh seperti kamu itu disukabumikan",0,2025-09-01T22:02:37Z
@TedjoBaskoro,Banyak kali bosss tuntutan kalian tersebut???,0,2025-09-01T21:59:33Z
@HARYNIRBAYA,"Tambahan: Hilangkan celah-celah korupsi di tubuh POLRI, urusan SIM, STNK, BPKB, urusan kecelakaan, asuransi , pungli dlm kasus-kasus kriminal dll.",2,2025-09-01T21:54:16Z
@adamhermawan2139,Dorong segera RUU perampasan aset agar segera disahkan.,1,2025-09-01T21:47:24Z
@TaufikHidayat-e8k,"Koruptor dan komunis senang karena adu domba mereka berhasil UU TNI akan dilanggar TNI 
ini akan membuat rakyat Indonesia benci TNI.
TNI tau PDIP sarang komunis yang selalu menentang hukuman mati dan perampasan aset koruptor.
TNI harus hati - hati dalam bertindak karena sangat licik ingat sudah 2 kali komunis berhianat kepada bangsa dan negara ini.
Jangan terulang untuk 3 kali.
Tidak malukah TNI bisa kehilangan 6 jendral dalam semalam yang belum pernah terjadi di negara manapun.",0,2025-09-01T21:38:29Z
@mbantumanten3075,Polisi dah menyakiti rakyat,1,2025-09-01T21:37:36Z
@FeriSantoso-c9y,Percuma juga ada RUU perampasan aset kalo pelaku koruptornya TDK dihukum mati 😮,1,2025-09-01T21:36:54Z
@RuditobinSuparno,Itu kata empati diganti mencintai rakyat,0,2025-09-01T21:34:55Z
@flaygun3793,Percuma kalau ketua DPR nya dari partai banteng malah rapat terus di sahkan cuma mimpi 😅,1,2025-09-01T21:34:50Z
@SmmSmm-y7w,"MENGENAI TNI ITU BUKAN TUNTUTAN RAKYAT TETAPI ITU TUNTUTAN POLRI KEPADA TNI 😅...DENGAN ADANYA TNI SEBAGAI SAKSI & MELINDUNGI  DILAPANGAN RAKYAT MERASA LEBIH AMAN..YANG TIDAK MERASA AMAN ADALAH INTELEGEN POLISI SENDIRI YANG JELAS MALAH SERING IKUT MEMPROVOKASI DAN BERUSAHA MENANGKAP PENGUNJUK RASA DAN MEMBUNUHNYA.

JANGAN KEMBALIKAN TNI KE BARAK ! ITU JELAS MEMBUAT POLISI MELAKUKAN TINDAKAN KRIMINAL TERHADAP RAKYAT & MEMUDAHKAN POLISI  MEMUTARBALIKKAN FAKTA DI LAPANGAN.",1,2025-09-01T21:32:50Z
@AgungIndarto-jl6vc,"Tambah 1 lagi
Aparat klu di aniaya warga harus diam saja.",0,2025-09-01T21:32:23Z
@techaddict1129,"semoga aja didengar, walau sedikit pesimis 😢",1,2025-09-01T21:28:34Z
@seranggagenit3640,Siapa yg mw d pengaruhi influenza?,0,2025-09-01T21:26:54Z
@MRhn-kw6om,Bagus..tambah oposisi ..buat pengawasan full otomatis,0,2025-09-01T21:24:54Z
@sulistyowati6635,Byk tuntutan dr rakyat artinya presiden gk mampu mikir yg baik tuk rskyat...,3,2025-09-01T21:23:59Z
@Doni-b4w,Hukum mati koruptor,1,2025-09-01T21:23:28Z
@abahadetarogong3412,*PRABOWO SEHARUSNYA DAH MELAKUKAN DARURAT MILITER !!! .. TIDAK PEDULI TUNTUTAN APAPUN DIPENUHI... MEREKA AKAN TERUS MELAKUKAN HURU HARA... DEMO MASIF BERSKALA NASIONAL INI DAH GAK MURNI ASPIRASI... TAPI PERAMPOKAN DAN MAKAR !!! ... SEBELUM TERULANG 1998 .. TERLALU MAHAL DAN BANYAK NYAWA TAK BERDOSA YG  DIPERTARUHKAN ... SEGERAKAN DARURAT MILITER !!!*,0,2025-09-01T21:15:05Z
@Saryoto-n2y,DPR harus tuntaskan UU perampasan aset hasil kurupsi segera,2,2025-09-01T21:13:59Z
@Arunika-z8s,"Wuiihh, keren yg nyusun ini, lebih keren drpd anggota dewan disana.",0,2025-09-01T21:13:02Z
@dafiarista1786,"Cuk, UNDANG UNDANG PERAMPASAN ASET DAN HUKUM MATI KORUPTOR DAHULUKAN. ITU YG PENTING",3,2025-09-01T21:06:47Z
@IyanIto,ANALISIS BIN (BADAN INTELIJEN NETIZEN): PENJARAHAN RUMAH ANGGOTA DPR PESAN TEROR UNTUK ANGGOTA DPR... INI ALURNYA SEPERTI FILM GUNDALA PUTRA PETIR SI PENGKOR MENTARGET ANGGOTA DPR UNTUK BALAS DENDAM. LEBIH LENGKAPNYA TONTON SAJA DI YOUTUBE BANYAK...,1,2025-09-01T21:01:15Z
@Sukatish,6 X 24 JAM,0,2025-09-01T21:00:52Z
@ritzyrasfin3113,Influencer ..ke laut aja...bukan ikut meredakan suasana..malah sok2an menuntut,0,2025-09-01T20:53:27Z
@agussularso2293,Pemilu Depan Pilih Partai Yang Mau Mengesahkan UU Perampasan Aset,0,2025-09-01T20:47:32Z
@F19-r2g,Influencer Artis... Mereka ini standar ganda.,0,2025-09-01T20:39:49Z
@magicwandstudio3141,minta ilangin batas umur kerja dan masuk uni,0,2025-09-01T20:39:14Z
@raflimaulana4,Satu lagi tuntutan dari saya. Hapuskan royalty lagu/musik karena bikin rakyat takut buat bernyanyi atau nyetel musik. Dunia sepi tanpa musik. Harus segera dijalankan saat ini juga,0,2025-09-01T20:36:52Z
@wellysadewo271,"Ironinya adalah....

Peristiwa Kematian Ojol hanya ditunggangi oleh Mahasiswa / pegiat medsos politik....

Dari tuntutan itu TIDAK ADA SAMA SEKALI YG MEMBELA OJOL DALAM DUGAAN SCAM OLEH PIHAK APLIKATOR DAN SEGALA HAK HAK OJOL DALAM TARIF ATAU SISTEM OJOL,,

PADAHAL PERISTIWA KEMATIAN OJOL TSB, BISA MEMBUAT MASYARAKAT DILUAR MAHASISWA DAN PEGIAT TURUN SERTA MEMBUAT PEMERINTAH DPR AKHIRNYA MENURUTI KEMAUAN RAKYAT",1,2025-09-01T20:36:34Z
@BadriSubad,Sepertinya sulit.. Coy,1,2025-09-01T20:23:18Z
@Jggkmmknkkknvffbbnkk,Pemerintah kok berat banget jalankan tuntutan . Padahal kan demi kebaikan indonesia.,4,2025-09-01T20:20:45Z
@LisaLisa-y5o6t,Tni diharapkan kembali ke barak dan penanganan polri dan tni dlm menghadapi demo,1,2025-09-01T20:13:41Z
@wongDewek-ji4ck,DEMO BANYAK KADRUN KADRUN PENYUSUP-PERUSAK-MALING.,1,2025-09-01T20:13:20Z
@LisaLisa-y5o6t,Pada intinya mayoritas rakyat tidak puas dgn upah + tunjangan tinggi dpr dibanding pekerjaannya dan menuntut partai lebih aware utk org org yg ditetapkan di dpr. Massa mendesak pengeahan uu perampaasan aset dan revisi uu uotsorcind.,1,2025-09-01T20:12:12Z
@sultanwahdoyo8931,USAHAKAN lah NOMOR SATU UU PERAMPASAN ASET KORUPTOR DISAHKAN DAN MISKINKAN...kayanya sih ..INI YG SULIT DITERIMA DPR,0,2025-09-01T20:11:54Z
@AliMusyafak,Hukuman Mati Koruptor,3,2025-09-01T20:11:00Z
@MonkaSGiga,"serikat buruh itu hama, jangan buka dialog dengan mereka🖕🏻🖕🏻🖕🏻🖕🏻",0,2025-09-01T20:06:48Z
@LisaLisa-y5o6t,Negeri yg dibangun dgn influencer atau ada sumbatan saluran suara rakyat ke pemerintah dan dpr?,0,2025-09-01T20:04:27Z
@JokoSentono-q2c,"Yg paling penting bersihkan pknum yg melindungi bandar narkoba , bandar judi dan bandar investasi bodong yg banyak korban di masyrakat",1,2025-09-01T19:54:25Z
@Afer12,tamaradai sok asik,0,2025-09-01T19:53:02Z
@biasaaja5946,"CARI KERJA SUSAH UPAH KERJA SEDIKIT BIAYA HIDUP TINGGI KEJAHATAN DIMANA MANA AKIBAT EKONOMI WAKIL RAKYAT KORUP, pikir aja gimna ga STRESS RAKYAT.  gedeg banget gue",2,2025-09-01T19:50:56Z
@dedhos99,"Jika negara kita terjebak di darurat militer, nasib kita bakal kayak myanmar saat ini. Ujung2nya rakyat terpaksa harus perang dengan militer.. bisa salah satu menang, tapi jika sama2 kuat, ujung2nya terpaksa akan muncul ide untuk membagi & memecah Indonesia menjadi negara2 kecil.
Pastinya ada campur tangan asing yang pura2 jadi pahlawan, tapi semua itu gak gratis.


Jadi, hentikan demo anarkis, fokus saja pada tuntutan:
1. sahkan UU perampasan 100% aset koruptor dan hukuman penjara minimal 15 tahun tanpa remisi.
2. Harus ada transparansi mengenai pendapatan pejabat negara
3. Harus ada transparansi mengenai kinerja pejabat negara

Hidup NKRI..!!! 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",0,2025-09-01T19:49:56Z
@ArisHeru-w2h,saya tidak termasuk 17 + 8 karena tidak yakin dipenuhi penguasa yg ada adalah versi penguasa untuk berlaku sehari  hari,0,2025-09-01T19:27:55Z
@nod3390,"Kita lihat sampai batas waktu yg diberikan,, kalau tuntutan rakyat tidak mereka penuhi itu menandakan mereka tidak mewakili rakyat,, lantas buat apa dipertahankan, lebih baik dibubarkan...",4,2025-09-01T19:20:24Z
@serbaserbivivo6030,"Uang 💸💰 tantiem itu uang 💸💰 rakyat.

KEMBALIKAN !!!!!

-",4,2025-09-01T19:02:24Z
@TasiyanToro-eu3bq,"Tuntutan  17+ 8 gk jelas  ,, sperti orang   yg lagi banyak omong kosong,, 

Yg poin penting hanya keuntungan sepihak",0,2025-09-01T18:45:32Z
@IamAbyazAtharrazka,Pinjol hapuskan dari bangsa ini,14,2025-09-01T18:37:31Z
@panjiraja12,UU hukuman mati untuk koruptornya mana?,10,2025-09-01T18:25:58Z
@diankurniawantanjung5886,Tuntutan mba salsa ga diramein??? Tapi serula tak sama,0,2025-09-01T18:17:51Z
@j-freesimangunsong2607,Masa jabatan anggota DPR tolong dimasukiin. Saat ini ga dibatasin. Dan kekuasaan tertinggi bukan ketum parpol,1,2025-09-01T17:48:36Z
@mr.scptaboo7638,Tidak setuju dg 17+8...etekewer banget gk guna buat perbaikan bangsa..gk sebanding dg nyawa yg hilang akibat demo,0,2025-09-01T17:25:15Z
@akungame7348,Saya mendukung penuh 17 + 8 👍,0,2025-09-01T17:19:01Z
@jiwakocak,Rakyat indonesia hny indonesia maju dengan ada.y uud perampasan aset..yg menolak perampasan aset itulah mafia negara,0,2025-09-01T17:14:58Z
@denren25,"TUNTUTAN DPR HANYA 2 PRIODE AJA
TUNTUTAN DPR HANYA 2 PRIODE AJA
TUNTUTAN DPR HANYA 2 PRIODE AJA
TUNTUTAN DPR HANYA 2 PRIODE AJA
TUNTUTAN DPR HANYA 2 PRIODE AJA
TUNTUTAN DPR HANYA 2 PRIODE AJA",0,2025-09-01T17:09:18Z
@ariview76,"Waspada jangan terjebak. Demo2x terakhir sudah jelas rusuh, merusak dan menjarah. Tidak murni lagi demonya. Ayo warga jaga warga.",1,2025-09-01T16:53:56Z
@methegreat1971,17+8=25,0,2025-09-01T16:44:40Z
@davidwangsa8709,"ga ada reformasi polri. khususnya copot kapolri hadeh.. ini atas dasar apa mereka bikin ini? mewakili rakyat yg mana? UU perampasan aset, reformasi polri, reformasi serta transparansi DPR, kementerian kabinet, management BUMN itu yang paling prioritas dan harus dilakukan sesegera mungkin.. apaan nunggu sampe 2026, UU perampasan aset aja udah berapa tahun pending. trus tuntutan larangan mantan koruptor menduduki jabatan strategis di pemerintahan mana? menurut gw ini terlalu maksain biar sama kaya tanggal 17 agustus.. harus 17 dan 8... sumpah dalam konteks ini rakyat ga butuh kreatifitas.. astaga mana viral lagi..",1,2025-09-01T16:41:57Z
@febriannur796,"Akar permasalahannya semua itu korupsi 
Seharusnya 
Hukum mati koruptor 
Sahkan RUU perampasan aset 
🤬🤬
Triliunan uang rakyat dicuri

Percuma walau tunjangan diturunkan..
. Toh bisa korupsi tuk nambah penghasilan..😢",0,2025-09-01T16:41:21Z
@MAL4IKAT.L4NGIT,DPR WAJIB NAIK WASILITAS UMUM,11,2025-09-01T16:39:34Z
@endurowarwer504,Polisi jangan masuk ke urusan pemerintah desa......5 th terakir .....,0,2025-09-01T16:35:44Z
@vikarondah5967,SAH KAN UU PERAMPASAN ASET BUAT KORUPTOR,2,2025-09-01T16:34:34Z
@Bor-Bor-y6x2g,Sahkan undang2 perampasan aset bagi koruptor.😡😡,23,2025-09-01T16:34:10Z
@PUJAWALI_BALI,HATI2.. 2026 AKAN ADA VIRUS BARU,0,2025-09-01T16:32:08Z
@SinaMareta-x6j,"Nomer 1 teratas ni bapak2 Trias politica, SAHKAN UU PERAMPASAN ASSET!",2,2025-09-01T16:27:17Z
@hairilanwar5764,"Yakin gue 1 jt persen, dr 17+8 tuntutan tu ga bakalan ad satu pun yg di kabulin oleh pemerintah dan dpr sebab isi ny merugikan mereka semua ga ad yg menguntungkan mereka yg ad paling nanti jwbn ny ""akan kami proses krn butuh wktu"" gitu terus nanti jwbn ny sampai dajjal turun ke bumi 

Di sni bukan ny gue pesimis ya krn kita tau sifat para pejabat politik dpr maupun pemerintahan ny dr dlu sampai skrng ky ya gitu buta tuli mereka",9,2025-09-01T16:25:06Z
@Boediadi1199,"Bubarkan DPR SARANG TIKUS,UUD PERAMPASAN ASET TIDAK BAKAL DISAHKAN LHA YANG MAU MENGESAHKAN AJA KORUPSI KN TAKUT DITANGKAP",5,2025-09-01T16:24:02Z
@myajuzur8614,Ayo para dewan yg katanya siap respon dan tindak lanjuti aspirasi dr rakyat,6,2025-09-01T16:23:55Z
@ImamSyafei01-kd1wl,"klo DPR ngg bisa kerjakan ,tenang bos rakyat jga bisa mengerjakan semua tututan d atas..",1,2025-09-01T16:21:26Z
@NguyenTod-v6m,"Tuntutan kampret, moseum pun di jarah.
Ayo presiden berlakukan darurat militer biar negara bisa aman 
Mereka hanya ngulur ngulur waktu saja biar bisa buat kehancuran sebanyak mungkin agar bisa cairr cairrr",0,2025-09-01T16:13:53Z
@dwaynephilip7480,Lebih cocok tuntutan yg dibuat salsa,0,2025-09-01T16:10:26Z
@wahyudih7554,"Tuntutan bodoh yaitu, 'bebaskan semua pendemo sama TNI gak boleh terlibat pengamanan sipil', kan yg ditangkap yg ngerusuh, kata ferry dkk yg rusuh bukan pendemo, jdi yaudah ngapain repot, toh yg ditangkap bukan pendemo kok, tapi perusuh, kalo ada 1 wartawan TV one yg ditangkap itu kesalahpahaman dilapangan aja, wajar krna kondisi yg sdng ribut dan ribet, itupun sudah dibebaskan kok",0,2025-09-01T16:07:10Z
@ArisIan-ox4bl,Kok g ada koruptor dihukum mati. Pdhal penting ini supaya pejabat pikir2 klo mau korupsi,0,2025-09-01T15:59:26Z
@copylight17,Kembalikan Oposisi di DPR-RI,7,2025-09-01T15:47:14Z
@rellyyy5198,"Tambahin tuh:
- Hapuskan jabatan wamen & staf khusus serta pejabat2 yg tidak terlalu perlu...
- Ganti kapolri & genk solo di pemerintahan",16,2025-09-01T15:43:55Z
@edipurwanto4898,"RAKYAT MARAH

DPR (KARYAWAN):Besok gw mau minta naik gaji dah ke Persiden pas acara ulang tahun

PEMERINTAH (KARYAWAN): Ok gw acc gaji & tunjangan kalian naik kalian naik

DPR(KARYAWAN):asik terima kasih pak kita Sekarang Joged joget

PEMERINTAH (KARYAWAN): sok bapak & ibu  mangga ayuk ok gas  joged (WAPRES) Setan semua pada joged liat rakyat menderita muak gw

RAKYAT(BOS):Ok besok kita demo kalian gw muak liat kalian,Broo MAHASISWA & BURUH  besok kita demo yuk.

MAHASISWA & BURUH :Ok beroo

KEPOLISIAN(ANAK DURHAKA RAKYAT):ok kita amankan,yang rusuh kita sikat ,terjadilan ojol lindas dan mati di bunuh berimob

OJOL (BOS):marah dan demo besar seluruh indonesia ke kepolisian & markas Brimob,bergabung sama MAHASISWA,PELAJAR,BURUH & OJOL jadilah (RAKYAT INDONESIA)

DPR(KARYAWAN):wah kalian kepolisian keterlaluan kami akan bantu rakyat usut kasus ini,seolah olah pahlawan

PEMERINTAH(KARYAWAN):kami bersama rakyat akan usut kasus ini,

KEPOLISIAN( ANAK DURHAKA RAKYAT):semua pelaku ada 7 ini namaya dan itu mukanya kita akan adili Kita hukum tapi ada peroses dulu

RAKYAT(BOS):ko ada yang beda mukanya kayaknya bukan yang lindes deh mereka 

POLISI (ANAK DURHAKA RAKYAT): bener ko mereka ,sumpah demi allah deh 

RAKYAT (BOS):Ada yang aneh nih

RAKYAT(BOS):jadi anarkis yang tadinya ke DPR tujuanya jadi perang sama polisi,penjarahan ,kerusuha,kami marah

DPR & PEMERINTAH (KARYAWAN): Ketakutan rumahnya dijarah (kami minta maaf ke rakyat)

KOMINFO(KARYAWAN):GW tutup life tik tok rasain lo pada gabisa tik tokan

RAKYAT (BOS): lah lu jodol nga bisa lu tutup,dasar karyawan kopelak lu awas lu yah

RAKYAT (BOS): Bodoamat kami marah,kami maru pecat kalian semua sebagi karyawan kami

PEMERINTAH (KARYAWAN): Broo gawat nih kita harus bersatu kita pecat aja yang bikin rusuh agotamu

PPR (KARYAWAN) :wah gw gabisa broo,gw harus lapor atasan gw dulu KETUM partai

PEMERINTAH (KARYAWAN):Oh gitu broo ok saya pagil mereka yah ke istana kebetulan GW juga ketum partai broo,lupa gw 

KETUM PARTAI (OLIGARKI) Siap pak kita akan laksanakan perintah BPK kita akan pecat agota kita di DPR yang bikin gaduh

KETUM PSI:GW kaga diundang yah,oh iya partai gw kan belum lolos DPR yah lupa gw

PEMERINTAH (KARYWAN ) WAPERES :Iay gw juga kaga di undah yah,ok lah liatin yah nanti 2029 ,gw maju sama KDM,

PEMERINTAH,DPR (KARYAWAN) & KETUM PARTAI (OLIGARKI):kami sepakat bagi pendemo yang anarkis perintahkan ke TNI & POLISI tindak tegas & tangkangkap,karena mereka MAKAR dan biang rusuh

TNI (ANAK KANDUNG RAKYAT):gimana masa saya berhadapan sama rakyat yah tapi ini perintah

POLISI(ANAK DURHAKA RAKYAT) mantap nih siap laksanakan perintah

RAKYAT (BOS):oh begitu yah cara mainya bukanya interopeksi diri dan minta maaf ke ke kamisebagi bos kalian,baik kami akan atur rencana tunggu tangalnya kami akan libur dulu tapi kami akan berikan kejutan ke kalian",0,2025-09-01T15:42:55Z
@ShannaMedia,TNI tetap diperlukan saat pengamanan demo. TNI adalah jembatan dimana Polisi tidak semena mena terhadap orang sipil karena kehairan mereka ditengah warga sipil,5,2025-09-01T15:24:32Z
@hendriyanova6004,"Kyknya udah deal dealan ini antara Prabowo, partai, ormas memetakan tuntutan... Lumayan sih... Yg kurang Reformasi kepolisian",2,2025-09-01T15:20:14Z
@gracechen9691,"kalo prabowo nggak bisa melakukan ini, anda pasti disuruh mundur. kalo prabowo nggak mau mundur, ingat kekuatan people power. presiden soeharto tumbang, anda juga bisa tumbang dgn cara yg sama, atau bahkan nanti lebih mengerikan dr yg dulu",1,2025-09-01T15:16:12Z
@vipi1899,"1 hukum tindak pandang bulu benar² adil jangan tumpul ke atas.
2 hukum berat korupsi & rampas aset kekayaan nya..
3 yg ini emang sudah habis kata².
Yaitu Polisi..",1,2025-09-01T15:15:50Z
@GemaHermawan-c2m,"Hukum mati koruptor 
Itu pasti berdampak besar buat kemajuan negara,, yakin 100%",22,2025-09-01T15:14:48Z
@SanjayaArif-m1n,"UU PERAMPASAN ASET LEBIH PENTING 

SECEPATNYA DI SAHKAN",26,2025-09-01T15:13:35Z
@ZMicron,"Sebelum komen aneh2, kalian baca dulu isi tuntutan 17+8 itu apa. Jangan kayak DPR, cuma jago YAP YAP doank tapi baca aja gk bisa",5,2025-09-01T15:13:30Z
@Rahw-u2v,*tuntutan LARANG mantan terpidana korupsi bisa mencalonkan diri kembali di jabatan apapun DPR hingga RT.*,76,2025-09-01T15:09:50Z
@omon2-x7o,"Yg jelas tuntutan 17+8 gk akan digubris sama bapak omon2, krn gk akan nyampe ke dia sebab dia ogah turun ke bawah",6,2025-09-01T15:08:12Z
@AisyahSalsabilla-dt7jn,"Saya heran Bahlil yg dilihat seperti ,,,,,,, bisa masuk kabinet kebijakannya bikin susah rakyat pakai gas, ada lagi pejabat ppatk yg blokir rekening dn tidak blokir judi onlain, pajak naik 400%, tanah rakyat mau disita, koruptor seperti dilindungi dn dpr tidak berani sahkan UU perampasan aset dn dimiskinkan.",2,2025-09-01T15:05:54Z
@Edi-bz2ks,Banyak permintaan...pusing lihatnya..,0,2025-09-01T15:04:17Z
@syulifirmansyah756,"Banyak poin tuntutan yang tidak perlu....dan tidak spesifik sesuai dengan tuntutan rakyat

Karena yang utama, hanya yang penting saja

1. Perampasan aset hasil korupsi

2. Pemberian hukuman berat bagi koruptor dan pelaku kecurangan yang merugikan negara 

3. Menghapuskan seluruh tunjangan DPR yang tidak perlu 

4. Pemerintah tidak mengeluarkan aturan yang memberatkan dan membebani rakyat

5. Pemerintah dan DPR melakukan evaluasi dan reformasi untuk perbaikan jalannya kebijakan dan menjalankan pemerintahannya 

6. Transparansi kebijakan dan sosialisasi kebijakan pemerintah maupun DPR, agar rakyat mengerti kebijakan tersebut 

7. Melibatkan elemen masyarakat dalam dialog konstruktif dalam pengambilan kebijakan (menerima masukan aspirasi rakyat)

Itu doang intinya 🙏🙏",8,2025-09-01T15:03:40Z
@calonboss1255,"tuntutan ke DPR itu ibarat saya merindukan dian sastro jd istri saya
hil yang mustahal",0,2025-09-01T15:03:19Z
@taswanadiperkasa6346,Hukuman mati bagi korupsi,24,2025-09-01T15:02:02Z
@Edi-bz2ks,Tuntutan supaya tangkap perusuh.,0,2025-09-01T14:59:53Z
@mamannuryaman5206,"UU perampasan aset untuk koruptor dahulukan,",104,2025-09-01T14:57:48Z
@RidwanEfendi-r9j,Sampah.tuntutan utama hilang.penesahan RUU perampasan aset dan bubarkan DPR.hilangnya nyawa td dihargai tuntutan dipelintir oleh sengkuni dan pahlawan kesiangan.fuck,0,2025-09-01T14:57:06Z
@idocipp9936,"🤦🤦🤦🙄🙄🙄🙄🙄
Tuntutan mereka tidak bermutu...
Itu tidak benguna buat masa depan..
Masih bagusan tututan 12 poin yang diantaranya..
- Undang-undang perampasan Aset harus segera di sahkan..!!!
- Cabut hak istimewa DPR,,,
- Pelaku koruptor dilarang untuk menjabat di tubuh pemerintahan..
- Revolusi kepolisian yang penuh korup dan suap, jadikan kepolisian untuk lebih menghormati rakyatnya..!!
- transparansi anggaran..!!

Tuntutan ini lebih penting buat kemajuan negara ini, bukan hanya untuk penyelesaian masalah dan tak punya hasil, tau hanya keuntungan sepihak..!!! Tuntuatan 17 poin ini hanya Tulang..!! Hanya satu yang daging yaitu tentang transparasi..",9,2025-09-01T14:52:31Z
@FreeMusicForIndonesia,"imho 4 ini aja dulu :
1. Miskinkan koruptor. Sah-kan UU perampasan aset segera gak pake lama.
2. Apresiasi guru honorer dengan lebih baik. Mereka pahlawan bukan beban.
3. STOP tunjangan gila dpr dan pecat mereka yang meremehkan dan menghina rakyat. PECAT! Bukan non aktif.
4. STOP malakin rakyat pake kedok pajak dan pake ngancem penjara!",64,2025-09-01T14:48:49Z
@antareja6367,SAHKAN UU PERAMPASAN ASET KORUPTOR,21,2025-09-01T14:45:04Z
@SundariNdari-f9s,Yg jdi korban polisi dn rakyat,7,2025-09-01T14:40:41Z
@TukangLanglangBuana,"Bodo amat..😂😂😂
Gw sebagai rakyat punya kode sendiri ... 30+5+6 
Itu kode orang beriman yg beragama Islam.....

Anti merugikan siapapun // kami punya pedoman agama untuk hidup di negara.....
Kami tidak menghalalkan Dalam bentuk apapun...........",0,2025-09-01T14:34:10Z
@Nandy-b1i,Influencer jgn sok2an buat tuntutan lah sotoy demo aja pas udh reda atau mungkin d bayar kali,6,2025-09-01T14:31:34Z
@Nandy-b1i,Yg buat tuntutan awal siapa itu kurang tegas bubarkan DPR hukum mati koruptor,0,2025-09-01T14:25:39Z
@liveforetruth,"Terlalu banyaknya tuntutan jebolan dr pihak buruh,,
Kl mmang ajuan tuntutan ini yg d terima pihak pemerintah harus d kawal ketat.

Demo itu tdk d ikuti dr pihak buruh sj, tp smua jenis elemen masyarakat/rakyat.

Jgn sampai banyaknya ajuan ujungnya yg jd prioritas hanya untuk buruh,

Jd boro2 tuntutan perampasan aset koruptor dll terlaksana (jika hnya d jadikan sampul sj)
Intinya jgn sampai sesama pendemo kadal2an..
Jadikan satu tujuan demi bangsa yg sehat!",1,2025-09-01T14:21:51Z
@DanzaBaking,"Tuntutan 17+8 nya ibarat buah ga mateng pohon, alias dikarbit..bisa manis tapi ga poooll...
izin nambahin :

Tuntutan tuk Presiden Prabowo
1. Tinjau ulang program pemerintah yang berpotensi over budgeting, bisa dipangkas atau dihilangkan (MBG,Koperasi Merah Putih,Danantara,dll)
2. Audit Kinerja Menteri secara berkala (quarterly), apabila tidak pro rakyat dan terbukti tidak efektif maka copot menteri bersangkutan

Tuntutan untuk DPR :
1. Pangkas semua pengeluaran yang aneh2, tidak boleh menjelma menjadi biaya siluman yang lain
2. Beri target waktu untuk membuat dan memutuskan rancangan UU, apabila setiap Komisi tidak selesai tepat waktu maka Ganti pihak lain.

Tuntutan untuk Partai Politik (bukan hanya ketua, tapi semua atas nama partai politik):
1. Deklarasi sikap ANTI KORUPSI (tertulis, bermaterai untuk kekuatan hukum tetap), apabila ada anggotanya korupsi maka partainya akan dibubarkan.
2. Partai tidak boleh cawe2 meminta 'jatah reman' ke pemerintah untuk porsi2 memteri atau jabatan apapun,semua 100% hak prerogatif presiden.

Tuntutan untuk Polri :

-no comment,sudah terlalu parah yg ini..nilai sendiri aja yg pantas dituntut apaan..

Tuntutan untuk TNI :
-sudah cukup terwakili tuk yg ini.

Silakan kalau mau ada yg menambahi..🙏",11,2025-09-01T14:19:39Z
@izaljambi8790,"UU perampasan aset koruptor nggak ada, kenyataannya??",7,2025-09-01T14:19:20Z
@siswadi7198,"Aku hanya ingin segera sah kan UU perampasan aset koruptor,  jika perlu hukum mati bg koruptor",20,2025-09-01T14:18:40Z
@Queenly.fashion,17+8,0,2025-09-01T14:16:24Z
@KikiJurumudi-fb7jz,GENK SOLO TUH SURUHAN NYA MAU KUDETA,0,2025-09-01T14:15:41Z
@alalfianalawa2382,"Oke,setuju",4,2025-09-01T14:15:12Z
